Polling District
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

 

Ward : 000103001001 , TIKONDANE
103001000101	CHISOMO - 1	Chisomo Co-operatie Shed-01	131	155	45.80	54.20	286
103001000201	TIKONDANE - 1	Tikondane School-01	281	313	47.31	52.69	594
103001000202	TIKONDANE - 2	Tikondane School-02	271	323	45.62	54.38	594
103001000301	MBINGA - 1	Kazionele Basic School-01	234	287	44.91	55.09	521
Totals for Ward :	Polling Districts :	4	917	1,078	45.96	54.04	1,995
Ward : 000103001002 , MANGWE
103001000401	KAMCHACHA - 1	Kamchacha Basic School-01	313	338	48.08	51.92	651
103001000501	MANGWE - 1	Mangwe Basic School-01	386	445	46.45	53.55	831
103001000601	ZEMBA - 1	Zemba Basic School-01	431	516	45.51	54.49	947
103001000701	CHANDOLO - 1	Chandolo 1 ECCD Centre-01	208	273	43.24	56.76	481
Totals for Ward :	Polling Districts :	4	1,338	1,572	45.98	54.02	2,910
Ward : 000103001003 , NSADZU
103001000801	NSADZU - 1	Chiwongo Primary School-01	429	561	43.33	56.67	990
103001000901	ROBI FARMS - 1	ROBI Farms Catholic Church-01	198	217	47.71	52.29	415
103001001001	MADZAELA - 1	Madzaela School-01	430	527	44.93	55.07	957
103001001101	LULI - 1	Luli Primary School-01	204	255	44.44	55.56	459
Totals for Ward :	Polling Districts :	4	1,261	1,560	44.70	55.30	2,821
Ward : 000103001004 , CHANJOWE
103001001201	KAWENE ZONE 4 - 1	Kawene RCZ Church-01	337	430	43.94	56.06	767
103001001301	CHIYAMBI - 1	Chayambi Primary School-01	374	453	45.22	54.78	827
103001001401	CHANJOWE - 1	Chanjowe School-01	434	423	50.64	49.36	857
103001001402	CHANJOWE - 2	Chanjowe School-02	358	498	41.82	58.18	856
Totals for Ward :	Polling Districts :	4	1,503	1,804	45.45	54.55	3,307
Ward : 000103001005 , CHADIZA
103001001501	MKOMA - 1	Tigwilizane Primary School-01	333	468	41.57	58.43	801
103001001601	CHADIZA - 1	Chadiza Basic School-01	423	515	45.10	54.90	938
103001001602	CHADIZA - 2	Chadiza Basic School-02	468	470	49.89	50.11	938
103001001603	CHADIZA - 3	Chadiza Basic School-03	419	519	44.67	55.33	938
103001001604	CHADIZA - 4	Chadiza Basic School-04	432	506	46.06	53.94	938
103001053301	Chadiza Correctional Facility -	Chadiza Correctional Facility-01	104	83	55.61	44.39	187
