Polling District
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

 

Ward : 000101004003 , KAANZWA
109008006501	NKANDELA - 1	Nkandela Secondary School-01	362	413	46.71	53.29	775
 
Polling District
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

109008006601	MWEENE - 1	Mweene Community School-01	196	259	43.08	56.92	455
Totals for Ward :	Polling Districts :	5	1,259	1,499	45.65	54.35	2,758
Ward : 000109008012 , HATONTOLA
109008006701	HATONTOLA - 1	Hatontola Primary School-01	449	529	45.91	54.09	978
109008006801	MUSEETE - 1	Mungoni New Apostolic Church-01	99	135	42.31	57.69	234
109008006901	MWAALA - 1	Mwaala Primary School-01	169	180	48.42	51.58	349
109008007001	KAMPUNU - 1	Kampunu Community School-01	170	192	46.96	53.04	362
109008007101	NAMILONGWE - 1	Namilongwe Primary School-01	322	338	48.79	51.21	660
109008007201	MALAMA - 1	Malama Primary School-01	435	525	45.31	54.69	960
109008007301	KAZUNGULA SETTLEMENT -	Kazungula Settlement Primary School-01	312	360	46.43	53.57	672
109008007401	NAMUSEBA - 1	Namuseba Primary School-01	301	346	46.52	53.48	647
Totals for Ward :	Polling Districts :	8	2,257	2,605	46.42	53.58	4,862
Ward : 000109008013 , HUFWA-HAMAPANDE
109008007501	HAMAPANDE - 1	Hamapande Old Shed-01	389	433	47.32	52.68	822
109008007601	KAFWEFWE - 1	Kafwefwe Community School-01	216	266	44.81	55.19	482
109008007701	CHILALA - 1	Chilala Primary School-01	155	191	44.80	55.20	346
109008007801	KABANGA - 1	Kabanga Primary School-01	208	291	41.68	58.32	499
109008007901	HUFWA - 1	Hufwa Primary School-01	426	471	47.49	52.51	897
109008008001	MALENDE - 1	Malende Primary School-01	138	158	46.62	53.38	296
109008008101	HINJALI - 1	Hinjali Primary School-01	262	279	48.43	51.57	541
Totals for Ward :	Polling Districts :	7	1,794	2,089	46.20	53.80	3,883
Ward : 000109008020 , MONZE URBAN
109008011601	MUSANGU - 1	Nova Private School-01	376	431	46.59	53.41	807
109008011602	MUSANGU - 2	Nova Private School-02	343	464	42.50	57.50	807
109008011603	MUSANGU - 3	Nova Private School-03	336	470	41.69	58.31	806
109008011604	MUSANGU - 4	Nova Private School-04	367	439	45.53	54.47	806
109008011701	SITE & SERVICE - 1	Brethren In Christ Church-01	276	424	39.43	60.57	700
109008011702	SITE & SERVICE - 2	Brethren In Christ Church-02	274	425	39.20	60.80	699
109008011703	SITE & SERVICE - 3	Brethren In Christ Church-03	273	426	39.06	60.94	699
109008011801	NCHETE B - 1	Monze Town Secondary School-01	399	492	44.78	55.22	891
109008011802	NCHETE B - 2	Monze Town Secondary School-02	404	487	45.34	54.66	891
109008011901	NCHETE C - 1	Welfare Hall-01	237	300	44.13	55.87	537
109008011902	NCHETE C - 2	Welfare Hall-02	232	305	43.20	56.80	537
109008012001	HARRY MWAANGA - 1	Monze Home Craft Centre-01	368	477	43.55	56.45	845
109008012002	HARRY MWAANGA - 2	Monze Home Craft Centre-02	351	494	41.54	58.46	845
109008012101	NCHETE A - 1	Monze Town Primary School-01	396	479	45.26	54.74	875
109008012102	NCHETE A - 2	Monze Town Primary School-02	418	457	47.77	52.23	875
109008012103	NCHETE A - 3	Monze Town Primary School-03	408	467	46.63	53.37	875
109008012201	MONZE TOWN B - 1	Monze Primary School-01	371	337	52.40	47.60	708
109008012202	MONZE TOWN B - 2	Monze Primary School-02	357	351	50.42	49.58	708
109008012203	MONZE TOWN B - 3	Monze Primary School-03	348	359	49.22	50.78	707
109008012301	MONZE TOWN A - 1	Tagore Primary School-01	395	408	49.19	50.81	803
109008012302	MONZE TOWN A - 2	Tagore Primary School-02	417	386	51.93	48.07	803
109008012303	MONZE TOWN A - 3	Tagore Primary School-03	400	403	49.81	50.19	803
Totals for Ward :	Polling Districts :	22	7,746	9,281	45.49	54.51	17,027
Totals for Constituency : MONZE CENTRAL	54	16,443	19,525	35,968

Ward : 000109008021 , MWANZA WEST
109008012401	MALAMBO - 1	Malambo Primary School-01	213	260	45.03	54.97	473
 

	Polling District	Polling Station	Male	Female	% Male	% Female	Voters
109008012501	KALUNDU - 1	Kalundu Primary School-01	242	251	49.09	50.91	493
109008012601	KAUMUZYA EAST - 1	Kaumuzya East Primary School-01	195	211	48.03	51.97	406
109008012701	MUNTEMBA - 1	Muntemba Primary School-01	240	301	44.36	55.64	541
Totals for Ward :	Polling Districts :	4	890	1,023	46.52	53.48	1,913
Ward : 000109008022 , MWANZA CENTRAL
109008012801	MUJIKA - 1	Mujika Primary School-01	301	329	47.78	52.22	630
109008012802	MUJIKA - 2	Mujika Primary School-02	273	356	43.40	56.60	629
109008012901	MALOMO - 1	Malomo Community School-01	340	379	47.29	52.71	719
109008013001	MWIILA - 1	St. Patricks Community School-01	182	242	42.92	57.08	424
109008013101	NTAMBO - 1	Ntambo Primary School-01	324	409	44.20	55.80	733
109008013102	NTAMBO - 2	Ntambo Primary School-02	331	402	45.16	54.84	733
109008013201	NKABA - 1	Nkaba Primary School-01	417	494	45.77	54.23	911
Totals for Ward :	Polling Districts :	7	2,168	2,611	45.37	54.63	4,779
Ward : 000109008023 , MWANZA EAST
109008013301	KASAKA - 1	Kasaka Primary School-01	327	392	45.48	54.52	719
109008013302	KASAKA - 2	Kasaka Primary School-02	345	373	48.05	51.95	718
109008013401	NJOLA - 1	Njola Primary School-01	382	447	46.08	53.92	829
109008013402	NJOLA - 2	Njola Primary School-02	399	429	48.19	51.81	828
109008013501	MWANZA - 1	Mwanza Primary School-01	267	307	46.52	53.48	574
109008013502	MWANZA - 2	Mwanza Primary School-02	276	298	48.08	51.92	574
109008013601	NAMAZOKA - 1	Bbwantu Primary School-01	289	366	44.12	55.88	655
109008013701	HAMUDONGA - 1	Hamudonga Community School-01	178	202	46.84	53.16	380
