Polling District
 
Polling Station
 
Male
 
Female
 
% Male
 
% Female  Voters
 

 
Ward : 000107001001 , CHINKUNDU
107010004801	KAMUTOZO - 1	Kamutozo Primary School-01	273	298	47.81	52.19	571
Totals for Ward :	Polling Districts :	11	3,509	3,737	48.43	51.57	7,246
Ward : 000107010008 , MUKOLOLO
107010004901	NTEMBO - 1	Ntembo Primary School-01	50	556	8.25	91.75	606
107010004902	NTEMBO - 2	Ntembo Primary School-02	521	85	85.97	14.03	606
107010005001	KAPELA VILLAGE - 1	New Kapela Primary School-01	68	507	11.83	88.17	575
107010005002	KAPELA VILLAGE - 2	New Kapela Primary School-02	480	95	83.48	16.52	575
107010005101	CHILESHYA - 1	Chileshya School-01	146	692	17.42	82.58	838
107010005102	CHILESHYA - 2	Chileshya School-02	670	168	79.95	20.05	838
107010005201	SIKALEMBE - 1	Sikalembe School-01	225	616	26.75	73.25	841
107010005202	SIKALEMBE - 2	Sikalembe School-02	244	597	29.01	70.99	841
107010005203	SIKALEMBE - 3	Sikalembe School-03	825	16	98.10	1.90	841
107010005301	CHILUNDUMUSI - 1	Chilundumusi Primary School-01	357	375	48.77	51.23	732
107010005401	SENKA - 1	Senka School-01	65	522	11.07	88.93	587
107010005402	SENKA - 2	Senka School-02	504	83	85.86	14.14	587
107010005501	MWEMBE - 1	Mwembe Primary School-01	221	286	43.59	56.41	507
Totals for Ward :	Polling Districts :	13	4,376	4,598	48.76	51.24	8,974
Ward : 000107010009 , IPEMBE
107010005601	JOHN CHIKOMANGOMBE - 1	John Chikomangombe Primary School-01	200	226	46.95	53.05	426
107010005701	CHIPANDA - 1	Chipanda Primary School-01	129	140	47.96	52.04	269
107010005801	MUKUNGWA VILLAGE - 1	Mukungwa Primary School-01	249	290	46.20	53.80	539
107010005901	MATANGA - 1	Matanga School-01	252	258	49.41	50.59	510
107010006001	TANZUKA - 1	Tanzuka School-01	439	468	48.40	51.60	907
107010006101	MUTITIMYA - 1	Mutitimya Primary School-01	223	279	44.42	55.58	502
Totals for Ward :	Polling Districts :	6	1,492	1,661	47.32	52.68	3,153
Ward : 000107010010 , CHOZI
107010006201	SUMBI - 1	Sumbi Primary School-01	243	290	45.59	54.41	533
107010006301	LWINDU - 1	Lwindu Community School-01	125	162	43.55	56.45	287
107010006401	MIKONGOLO - 1	Mikongolo School-01	356	447	44.33	55.67	803
107010006501	CHANGA VILLAGE - 1	Changa Primary School-01	181	238	43.20	56.80	419
107010006601	CHOZI - 1	Chozi Primary School-01	259	565	31.43	68.57	824
107010006602	CHOZI - 2	Chozi Primary School-02	501	322	60.87	39.13	823
107010006701	NASAYANGA - 1	Nasayanga Primary School-01	143	183	43.87	56.13	326
Totals for Ward :	Polling Districts :	7	1,808	2,207	45.03	54.97	4,015
Totals for Constituency : SENGA HILL	85	24,920	27,460	52,380
Totals for District : SENGA HILL	85	24,920	27,460	52,380
District	011	LUNTE				
Constituency	103	LUNTE				
Ward : 000107011001 , CHEWE
107011000101	FIBUMBYE - 1	Fibumbye Community School-01	52	44	54.17	45.83	96
107011000201	LUSHINGA - 1	Lushinga Primary School-01	162	164	49.69	50.31	326
107011000301	MWANGATA - 1	Mwangata Primary School-01	178	190	48.37	51.63	368
107011000401	CHEWE - 1	Chewe Primary School-01	280	304	47.95	52.05	584
107011000501	TEMBA - 1	Munshimbwe Primary School-01	137	125	52.29	47.71	262
Totals for Ward :	Polling Districts :	5	809	827	49.45	50.55	1,636
Ward : 000107011002 , LUANGWA
 

	Polling District	Polling Station	Male	Female	% Male	% Female	Voters
107011000601	MAKONDE - 1	Makonde Community School-01	116	114	50.43	49.57	230
107011000701	KALOMO - 1	Kalomo Primary School-01	142	139	50.53	49.47	281
107011000801	VINCENT BULAYA - 1	Vincent Bulaya Primary School-01	315	352	47.23	52.77	667
107011000901	YOWANI - 1	Kamana Primary School-01	149	155	49.01	50.99	304
Totals for Ward :	Polling Districts :	4	722	760	48.72	51.28	1,482
Ward : 000107011003 , KASANSHI
107011001001	MUTOBA VILLAGE - 1	Kaende Community School-01	79	106	42.70	57.30	185
107011001101	OTTO - 1	Otto Primary School-01	249	244	50.51	49.49	493
107011001201	NKUKA - 1	Nkuka Catholic Church-01	71	66	51.82	48.18	137
107011001301	MUKOLWE - 1	Mukolwe Primary School-01	364	359	50.35	49.65	723
107011001401	KABOSHA - 1	Chilubi Primary School-01	160	174	47.90	52.10	334
Totals for Ward :	Polling Districts :	5	923	949	49.31	50.69	1,872
Ward : 000107011004 , ISENGA
107011001501	FITABA - 1	Chitaba Primary School-01	234	278	45.70	54.30	512
107011001601	SAMBALA - 1	Sambala Primary School-01	286	293	49.40	50.60	579
Totals for Ward :	Polling Districts :	2	520	571	47.66	52.34	1,091
Ward : 000107011005 , NCHELENJE
107011001701	FIBWE - 1	Fibwe Pimary School-01	128	118	52.03	47.97	246
107011001801	CHILANGWA - 1	Chilangwa Primary School-01	143	133	51.81	48.19	276
107011001901	KAPATU - 1	Kapatu Primary School-01	359	348	50.78	49.22	707
107011001902	KAPATU - 2	Kapatu Primary School-02	347	360	49.08	50.92	707
107011002001	TAPA - 1	Tapa Primary School-01	325	325	50.00	50.00	650
Totals for Ward :	Polling Districts :	5	1,302	1,284	50.35	49.65	2,586
Ward : 000107011006 , MYANGALUBA
107011002101	MYANGALUBA - 1	Myangaluba Primary School-01	362	329	52.39	47.61	691
107011002201	KALANGU - 1	Kalangu Primary School-01	96	100	48.98	51.02	196
Totals for Ward :	Polling Districts :	2	458	429	51.63	48.37	887
Ward : 000107011007 , MALAILA
107011002301	ITENDE - 1	Songolo Primary School-01	167	181	47.99	52.01	348
